pair_id,family,order,writer,site,condition,readout,lp_query_mother,lp_other_candidate,lp_other_mothers_mean,lp_query_child,contrast_candidates,contrast_all_mothers,query_mother_is_top_candidate,other_candidate_is_top_candidate,query_child_is_top_candidate,mother_in_top5,top_tokens
000/direct/base/0/order0,0,0,L17H1,query_is,intact_clean,identity,-7.443750858306885,-14.154687881469727,-16.615625381469727,-16.170312881469727,6.710937023162842,7.941405773162842,True,False,False,False, hello| | cat| x| \
102/direct/base/0/order1,102,1,L15H25,query_child_last,irrelevant,mother_of,-10.140089988708496,-7.253371238708496,-10.765089988708496,-6.616652488708496,-2.88671875,-1.130859375,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order1,102,1,L15H25,query_child_last,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order1,102,1,L15H25,query_is,intact_clean,identity,-14.055349349975586,-8.703786849975586,-17.235036849975586,-8.852224349975586,-5.3515625,-1.0859375,False,True,False,False, hello| | is| ;| cat
102/direct/base/0/order1,102,1,L15H25,query_is,intact_clean,mother_of,-10.203775405883789,-7.274087905883789,-10.820962905883789,-6.641275405883789,-2.9296875,-1.15625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_is,head_site,identity,-14.043474197387695,-8.703630447387695,-17.230974197387695,-8.840349197387695,-5.33984375,-1.076171875,False,True,False,False, hello| | is| ;| cat
102/direct/base/0/order1,102,1,L15H25,query_is,head_site,mother_of,-10.201482772827148,-7.275701999664307,-10.818670272827148,-6.642889499664307,-2.925780773162842,-1.154296636581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_is,head_span,identity,-14.043474197387695,-8.703630447387695,-17.230974197387695,-8.840349197387695,-5.33984375,-1.076171875,False,True,False,False, hello| | is| ;| cat
102/direct/base/0/order1,102,1,L15H25,query_is,head_span,mother_of,-10.201482772827148,-7.275701999664307,-10.818670272827148,-6.642889499664307,-2.925780773162842,-1.154296636581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_is,intact_corrupted,identity,-14.167014122009277,-8.491232872009277,-17.26076316833496,-8.967795372009277,-5.67578125,-1.2910161018371582,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order1,102,1,L15H25,query_is,intact_corrupted,mother_of,-10.196293830871582,-7.266606330871582,-10.805668830871582,-6.637700080871582,-2.9296875,-1.16015625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_is,irrelevant,identity,-14.14272689819336,-8.56850814819336,-17.13491439819336,-9.01772689819336,-5.57421875,-1.291015625,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order1,102,1,L15H25,query_is,irrelevant,mother_of,-10.196873664855957,-7.271092414855957,-10.802342414855957,-6.638279914855957,-2.92578125,-1.16015625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_is,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order1,102,1,L15H25,query_is,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
116/direct/base/0/order0,116,0,L17H1,query_is,intact_clean,identity,-7.797351837158203,-7.391101837158203,-16.516101837158203,-17.195789337158203,-0.40625,4.15625,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order0,116,0,L17H1,query_is,intact_clean,mother_of,-5.829914093017578,-6.396320343017578,-14.165851593017578,-10.525226593017578,0.56640625,4.451171875,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_is,head_site,identity,-8.000561714172363,-7.008374214172363,-16.438060760498047,-17.109935760498047,-0.9921875,3.722655773162842,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order0,116,0,L17H1,query_is,head_site,mother_of,-5.841703414916992,-6.388578414916992,-14.163969039916992,-10.523344039916992,0.546875,4.4345703125,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_is,head_span,identity,-8.000561714172363,-7.008374214172363,-16.438060760498047,-17.109935760498047,-0.9921875,3.722655773162842,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order0,116,0,L17H1,query_is,head_span,mother_of,-5.841703414916992,-6.388578414916992,-14.163969039916992,-10.523344039916992,0.546875,4.4345703125,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_is,intact_corrupted,identity,-8.036733627319336,-6.946889400482178,-16.446889877319336,-17.126577377319336,-1.0898442268371582,3.660156011581421,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order0,116,0,L17H1,query_is,intact_corrupted,mother_of,-5.845849514007568,-6.396630764007568,-14.172021865844727,-10.531396865844727,0.55078125,4.438476800918579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_is,irrelevant,identity,-8.014089584350586,-6.736745834350586,-16.451589584350586,-17.123464584350586,-1.27734375,3.580078125,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order0,116,0,L17H1,query_is,irrelevant,mother_of,-5.848531246185303,-6.395406246185303,-14.170797348022461,-10.522359848022461,0.546875,4.434570550918579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_is,none,identity,-9.8931303024292,-9.7251615524292,-19.072818756103516,-19.041568756103516,-0.16796875,4.505859851837158,False,True,False,False, x| | hello| ;| cat
116/direct/base/0/order0,116,0,L17H1,query_is,none,mother_of,-5.993283748626709,-6.555783748626709,-14.364377975463867,-10.551877975463867,0.5625,4.466797113418579,True,False,False,False, k| Mary| mary| mar| j
116/direct/base/0/order0,116,0,L17H1,query_period,intact_clean,identity,-7.950195789337158,-7.094727039337158,-16.3876953125,-16.7392578125,-0.85546875,3.791015386581421,False,True,False,False, hello| | cat| x| ;
116/direct/base/0/order0,116,0,L17H1,query_period,intact_clean,mother_of,-5.794273853302002,-6.378258228302002,-14.073570251464844,-10.487632751464844,0.583984375,4.431640386581421,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_period,head_site,identity,-8.000205993652344,-7.0431742668151855,-16.383018493652344,-16.750205993652344,-0.9570317268371582,3.712890386581421,False,True,False,False, hello| | cat| x| ;
116/direct/base/0/order0,116,0,L17H1,query_period,head_site,mother_of,-5.826521396636963,-6.355818271636963,-14.092145919799805,-10.482770919799805,0.529296875,4.397460699081421,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_period,head_span,identity,-8.000205993652344,-7.0431742668151855,-16.383018493652344,-16.750205993652344,-0.9570317268371582,3.712890386581421,False,True,False,False, hello| | cat| x| ;
116/direct/base/0/order0,116,0,L17H1,query_period,head_span,mother_of,-5.826521396636963,-6.355818271636963,-14.092145919799805,-10.482770919799805,0.529296875,4.397460699081421,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_period,intact_corrupted,identity,-8.008052825927734,-7.043209075927734,-16.375240325927734,-16.742427825927734,-0.96484375,3.701171875,False,True,False,False, hello| | cat| x| ;
116/direct/base/0/order0,116,0,L17H1,query_period,intact_corrupted,mother_of,-5.834842681884766,-6.350467681884766,-14.096561431884766,-10.487186431884766,0.515625,4.388671875,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_period,irrelevant,identity,-8.041569709777832,-7.338444709777832,-16.615787506103516,-16.904850006103516,-0.703125,3.935546398162842,False,True,False,False, hello| | cat| x| Hello
116/direct/base/0/order0,116,0,L17H1,query_period,irrelevant,mother_of,-5.8291778564453125,-6.3838653564453125,-14.135818481445312,-10.518630981445312,0.5546875,4.4306640625,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L17H1,query_period,none,identity,-9.8931303024292,-9.7251615524292,-19.072818756103516,-19.041568756103516,-0.16796875,4.505859851837158,False,True,False,False, x| | hello| ;| cat
116/direct/base/0/order0,116,0,L17H1,query_period,none,mother_of,-5.993283748626709,-6.555783748626709,-14.364377975463867,-10.551877975463867,0.5625,4.466797113418579,True,False,False,False, k| Mary| mary| mar| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,intact_clean,identity,-8.371678352355957,-7.168553352355957,-16.250585556030273,-14.469334602355957,-1.203125,3.337891101837158,False,True,False,False, hello| | cat| ;| hi
116/direct/base/0/order0,116,0,L15H25,query_child_last,intact_clean,mother_of,-5.7473931312561035,-6.2708306312561035,-14.042314529418945,-10.378252029418945,0.5234375,4.409179449081421,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,head_site,identity,-8.36185359954834,-7.182165622711182,-16.225133895874023,-14.45950984954834,-1.1796879768371582,3.3417961597442627,False,True,False,False, hello| | cat| ;| hi
116/direct/base/0/order0,116,0,L15H25,query_child_last,head_site,mother_of,-5.747566223144531,-6.272956848144531,-14.036628723144531,-10.380378723144531,0.525390625,4.4072265625,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,head_span,identity,-8.36185359954834,-7.182165622711182,-16.225133895874023,-14.45950984954834,-1.1796879768371582,3.3417961597442627,False,True,False,False, hello| | cat| ;| hi
116/direct/base/0/order0,116,0,L15H25,query_child_last,head_span,mother_of,-5.747566223144531,-6.272956848144531,-14.036628723144531,-10.380378723144531,0.525390625,4.4072265625,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,intact_corrupted,identity,-8.29836368560791,-7.142113208770752,-16.243675231933594,-14.16555118560791,-1.1562504768371582,3.3945305347442627,False,True,False,False, hello| | cat| ;| hi
116/direct/base/0/order0,116,0,L15H25,query_child_last,intact_corrupted,mother_of,-5.751127243041992,-6.282377243041992,-14.053861618041992,-10.397611618041992,0.53125,4.4169921875,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,irrelevant,identity,-8.336722373962402,-7.203909873962402,-15.414847373962402,-17.34453582763672,-1.1328125,2.97265625,False,True,False,False, hello| | cat| ;| hi
116/direct/base/0/order0,116,0,L15H25,query_child_last,irrelevant,mother_of,-5.792858123779297,-6.296764373779297,-13.986217498779297,-10.415904998779297,0.50390625,4.3486328125,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_child_last,none,identity,-9.8931303024292,-9.7251615524292,-19.072818756103516,-19.041568756103516,-0.16796875,4.505859851837158,False,True,False,False, x| | hello| ;| cat
116/direct/base/0/order0,116,0,L15H25,query_child_last,none,mother_of,-5.993283748626709,-6.555783748626709,-14.364377975463867,-10.551877975463867,0.5625,4.466797113418579,True,False,False,False, k| Mary| mary| mar| j
116/direct/base/0/order0,116,0,L15H25,query_is,intact_clean,identity,-8.425209999084473,-7.581459999084473,-16.112709045410156,-17.190834045410156,-0.84375,3.421874523162842,False,True,False,False, hello| | cat| ;| is
116/direct/base/0/order0,116,0,L15H25,query_is,intact_clean,mother_of,-5.800968170166016,-6.322452545166016,-14.060733795166016,-10.416202545166016,0.521484375,4.390625,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_is,head_site,identity,-8.413895606994629,-7.577957630157471,-16.101394653320312,-17.187332153320312,-0.8359379768371582,3.4257805347442627,False,True,False,False, hello| | cat| ;| is
116/direct/base/0/order0,116,0,L15H25,query_is,head_site,mother_of,-5.804563045501709,-6.326047420501709,-14.068235397338867,-10.423704147338867,0.521484375,4.392578363418579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_is,head_span,identity,-8.413895606994629,-7.577957630157471,-16.101394653320312,-17.187332153320312,-0.8359379768371582,3.4257805347442627,False,True,False,False, hello| | cat| ;| is
116/direct/base/0/order0,116,0,L15H25,query_is,head_span,mother_of,-5.804563045501709,-6.326047420501709,-14.068235397338867,-10.423704147338867,0.521484375,4.392578363418579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_is,intact_corrupted,identity,-8.46557903289795,-7.453859806060791,-16.117921829223633,-17.180421829223633,-1.0117192268371582,3.3203117847442627,False,True,False,False, hello| | cat| ;| is
116/direct/base/0/order0,116,0,L15H25,query_is,intact_corrupted,mother_of,-5.796876907348633,-6.314455032348633,-14.066408157348633,-10.421876907348633,0.517578125,4.3935546875,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_is,irrelevant,identity,-8.551631927490234,-7.352413654327393,-16.246944427490234,-17.239131927490234,-1.1992182731628418,3.248047113418579,False,True,False,False, hello| | is| cat| ;
116/direct/base/0/order0,116,0,L15H25,query_is,irrelevant,mother_of,-5.795541286468506,-6.313119411468506,-14.076791763305664,-10.424448013305664,0.517578125,4.399414300918579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order0,116,0,L15H25,query_is,none,identity,-9.8931303024292,-9.7251615524292,-19.072818756103516,-19.041568756103516,-0.16796875,4.505859851837158,False,True,False,False, x| | hello| ;| cat
116/direct/base/0/order0,116,0,L15H25,query_is,none,mother_of,-5.993283748626709,-6.555783748626709,-14.364377975463867,-10.551877975463867,0.5625,4.466797113418579,True,False,False,False, k| Mary| mary| mar| j
116/direct/base/0/order1,116,1,L17H1,query_is,intact_clean,identity,-7.651671409606934,-7.386046409606934,-16.546201705932617,-17.155576705932617,-0.265625,4.314452648162842,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order1,116,1,L17H1,query_is,intact_clean,mother_of,-5.827410697937012,-6.391863822937012,-14.163348197937012,-10.514910697937012,0.564453125,4.4501953125,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order1,116,1,L17H1,query_is,head_site,identity,-7.983493804931641,-6.901462554931641,-16.45615005493164,-17.10458755493164,-1.08203125,3.6953125,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order1,116,1,L17H1,query_is,head_site,mother_of,-5.8411993980407715,-6.3861212730407715,-14.16346549987793,-10.52284049987793,0.544921875,4.433593988418579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order1,116,1,L17H1,query_is,head_span,identity,-7.983493804931641,-6.901462554931641,-16.45615005493164,-17.10458755493164,-1.08203125,3.6953125,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order1,116,1,L17H1,query_is,head_span,mother_of,-5.8411993980407715,-6.3861212730407715,-14.16346549987793,-10.52284049987793,0.544921875,4.433593988418579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order1,116,1,L17H1,query_is,intact_corrupted,identity,-7.966466426849365,-6.564122676849365,-16.419591903686523,-17.114904403686523,-1.40234375,3.525390863418579,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order1,116,1,L17H1,query_is,intact_corrupted,mother_of,-5.848531723022461,-6.393453598022461,-14.166891098022461,-10.518453598022461,0.544921875,4.431640625,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order1,116,1,L17H1,query_is,irrelevant,identity,-8.057101249694824,-6.971163272857666,-16.451631546020508,-17.123506546020508,-1.0859379768371582,3.6542961597442627,False,True,False,False, hello| | cat| x| \
116/direct/base/0/order1,116,1,L17H1,query_is,irrelevant,mother_of,-5.847690105438232,-6.402377605438232,-14.17972183227539,-10.53128433227539,0.5546875,4.443359613418579,True,False,False,False, Mary| k| mar| mary| j
116/direct/base/0/order1,116,1,L17H1,query_is,none,identity,-9.8931303024292,-9.7251615524292,-19.072818756103516,-19.041568756103516,-0.16796875,4.505859851837158,False,True,False,False, x| | hello| ;| cat
116/direct/base/0/order1,116,1,L17H1,query_is,none,mother_of,-5.993283748626709,-6.555783748626709,-14.364377975463867,-10.551877975463867,0.5625,4.466797113418579,True,False,False,False, k| Mary| mary| mar| j
116/direct/base/0/order1,116,1,L17H1,query_period,intact_clean,identity,-8.0093412399292,-7.325747489929199,-16.610904693603516,-16.907779693603516,-0.68359375,3.958984851837158,False,True,False,False, hello| | cat| x| Hello
